time,gFx,gFy,gFz,TgF
1.375000,-0.3618,0.0429,0.9885,1.053
1.377000,-0.3677,0.0410,0.9865,1.054
1.381000,-0.3726,0.0420,0.9845,1.054
1.382000,-0.3706,0.0429,0.9875,1.056
1.385000,-0.3697,0.0468,0.9855,1.054
1.388000,-0.3726,0.0498,0.9845,1.054
1.390000,-0.3697,0.0547,0.9826,1.051
1.393000,-0.3667,0.0576,0.9816,1.049
1.396000,-0.3638,0.0586,0.9797,1.047
1.398000,-0.3628,0.0586,0.9816,1.048
1.400000,-0.3599,0.0586,0.9826,1.048
1.403000,-0.3589,0.0576,0.9777,1.043
1.405000,-0.3560,0.0586,0.9797,1.044
1.407000,-0.3609,0.0595,0.9748,1.041
1.410000,-0.3618,0.0566,0.9758,1.042
1.412000,-0.3628,0.0566,0.9719,1.039
1.415000,-0.3716,0.0527,0.9640,1.035
1.417000,-0.3784,0.0468,0.9621,1.035
1.420000,-0.3833,0.0439,0.9640,1.038
1.422000,-0.3863,0.0439,0.9631,1.039
1.425000,-0.3843,0.0449,0.9660,1.041
1.429000,-0.3863,0.0508,0.9670,1.042
1.430000,-0.3872,0.0527,0.9670,1.043
1.433000,-0.3843,0.0595,0.9660,1.041
1.435000,-0.3824,0.0664,0.9631,1.038
1.437000,-0.3765,0.0703,0.9660,1.039
1.440000,-0.3745,0.0732,0.9631,1.036
1.442000,-0.3814,0.0713,0.9523,1.028
1.446000,-0.3892,0.0674,0.9494,1.028
1.447000,-0.3921,0.0625,0.9416,1.022
1.450000,-0.3921,0.0635,0.9426,1.023
1.452000,-0.3931,0.0615,0.9318,1.013
1.455000,-0.3931,0.0605,0.9328,1.014
1.458000,-0.3882,0.0605,0.9230,1.003
1.459000,-0.3853,0.0605,0.9220,1.001
1.463000,-0.3911,0.0615,0.9201,1.002
1.466000,-0.3980,0.0615,0.9201,1.004
1.467000,-0.4009,0.0635,0.9191,1.005
1.470000,-0.3970,0.0713,0.9201,1.005
1.472000,-0.3902,0.0752,0.9240,1.006
1.474000,-0.3931,0.0752,0.9269,1.010
1.477000,-0.4058,0.0722,0.9289,1.016
1.483000,-0.4146,0.0664,0.9299,1.020
1.484000,-0.4126,0.0732,0.9250,1.015
1.487000,-0.4009,0.0761,0.9211,1.007
1.488000,-0.4038,0.0713,0.9191,1.006
1.490000,-0.4195,0.0683,0.9181,1.012
1.501000,-0.4204,0.0683,0.9152,1.009
1.502000,-0.4136,0.0732,0.9093,1.002
1.502000,-0.4165,0.0722,0.9084,1.002
1.503000,-0.4244,0.0683,0.9045,1.001
1.503000,-0.4302,0.0693,0.9006,1.000
1.505000,-0.4322,0.0693,0.9015,1.002
1.507000,-0.4204,0.0742,0.8966,0.993
1.510000,-0.4204,0.0732,0.8966,0.993
1.513000,-0.4273,0.0703,0.8918,0.991
1.514000,-0.4370,0.0664,0.8918,0.995
1.517000,-0.4380,0.0664,0.8898,0.994
1.519000,-0.4312,0.0674,0.8937,0.995
1.523000,-0.4292,0.0674,0.8908,0.991
1.525000,-0.4361,0.0625,0.8957,0.998
1.527000,-0.4458,0.0644,0.8957,1.003
1.530000,-0.4478,0.0615,0.8996,1.007
1.532000,-0.4497,0.0635,0.9006,1.009
1.535000,-0.4390,0.0664,0.9035,1.007
1.538000,-0.4380,0.0654,0.9054,1.008
1.540000,-0.4439,0.0664,0.9093,1.014
1.542000,-0.4497,0.0644,0.9074,1.015
1.546000,-0.4497,0.0693,0.9113,1.019
1.547000,-0.4400,0.0742,0.9152,1.018
1.550000,-0.4351,0.0801,0.9064,1.009
1.552000,-0.4302,0.0830,0.9123,1.012
1.555000,-0.4380,0.0840,0.9093,1.013
1.557000,-0.4439,0.0810,0.9025,1.009
1.560000,-0.4439,0.0810,0.8966,1.004
1.563000,-0.4488,0.0791,0.8918,1.001
1.564000,-0.4537,0.0781,0.8898,1.002
1.567000,-0.4566,0.0742,0.8840,0.998
1.570000,-0.4673,0.0683,0.8840,1.002
1.572000,-0.4693,0.0674,0.8879,1.007
1.575000,-0.4761,0.0644,0.8966,1.017
1.578000,-0.4839,0.0742,0.8966,1.022
1.580000,-0.5005,0.1015,0.9172,1.050
1.581000,-0.5054,0.0937,0.9103,1.045
1.584000,-0.5025,0.0830,0.8986,1.033
1.588000,-0.4976,0.0771,0.8976,1.029
1.589000,-0.5025,0.0732,0.9006,1.034
1.592000,-0.5064,0.0722,0.8976,1.033
1.594000,-0.5152,0.0742,0.9006,1.040
1.598000,-0.5152,0.0781,0.8986,1.039
1.602000,-0.5113,0.0771,0.8957,1.034
1.602000,-0.5015,0.0742,0.8918,1.026
1.605000,-0.4947,0.0732,0.8830,1.015
1.607000,-0.4888,0.0781,0.8791,1.009
1.609000,-0.4869,0.0791,0.8742,1.004
1.616000,-0.4849,0.0840,0.8771,1.006
1.617000,-0.4888,0.0840,0.8791,1.009
1.617000,-0.4908,0.0869,0.8761,1.008
1.622000,-0.4976,0.0859,0.8781,1.013
1.622000,-0.4976,0.0840,0.8752,1.010
1.625000,-0.4966,0.0830,0.8752,1.010
1.627000,-0.4986,0.0801,0.8800,1.015
1.630000,-0.5025,0.0820,0.8830,1.019
1.632000,-0.5044,0.0801,0.8849,1.022
1.635000,-0.5064,0.0722,0.8849,1.022
1.637000,-0.5064,0.0713,0.8771,1.015
1.639000,-0.5044,0.0713,0.8732,1.011
1.642000,-0.5025,0.0703,0.8742,1.011
1.645000,-0.5083,0.0674,0.8664,1.007
1.647000,-0.5142,0.0703,0.8732,1.016
1.649000,-0.5132,0.0625,0.8752,1.016
1.652000,-0.5123,0.0605,0.8761,1.017
1.654000,-0.5123,0.0615,0.8742,1.015
1.657000,-0.5191,0.0595,0.8732,1.018
1.660000,-0.5162,0.0586,0.8742,1.017
1.662000,-0.5181,0.0556,0.8752,1.019
1.664000,-0.5162,0.0566,0.8703,1.013
1.667000,-0.5103,0.0556,0.8713,1.011
1.669000,-0.5064,0.0566,0.8693,1.008
1.672000,-0.5044,0.0595,0.8713,1.009
1.675000,-0.5005,0.0556,0.8683,1.004
1.677000,-0.5005,0.0566,0.8673,1.003
1.680000,-0.5025,0.0547,0.8634,1.001
1.683000,-0.5044,0.0556,0.8703,1.007
1.689000,-0.5152,0.0468,0.8693,1.012
1.689000,-0.5220,0.0390,0.8752,1.020
1.689000,-0.5191,0.0371,0.8761,1.019
1.692000,-0.5230,0.0332,0.8800,1.024
1.694000,-0.5259,0.0302,0.8879,1.032
1.696000,-0.5308,0.0351,0.8830,1.031
1.699000,-0.5328,0.0400,0.8800,1.030
1.702000,-0.5337,0.0429,0.8693,1.021
1.704000,-0.5367,0.0488,0.8683,1.022
1.707000,-0.5367,0.0498,0.8654,1.020
1.710000,-0.5347,0.0547,0.8586,1.013
1.717000,-0.5357,0.0537,0.8537,1.009
1.720000,-0.5318,0.0517,0.8517,1.005
1.721000,-0.5328,0.0586,0.8361,0.993
1.721000,-0.5328,0.0537,0.8283,0.986
1.724000,-0.5289,0.0517,0.8136,0.972
1.725000,-0.5279,0.0537,0.8039,0.963
1.732000,-0.5318,0.0488,0.7921,0.955
1.734000,-0.5328,0.0488,0.7814,0.947
1.734000,-0.5367,0.0449,0.7697,0.939
1.737000,-0.5406,0.0468,0.7658,0.939
1.738000,-0.5474,0.0478,0.7570,0.935
1.739000,-0.5494,0.0478,0.7531,0.933
1.742000,-0.5542,0.0537,0.7531,0.937
1.746000,-0.5572,0.0566,0.7511,0.937
1.748000,-0.5611,0.0635,0.7570,0.944
1.749000,-0.5601,0.0683,0.7580,0.945
1.751000,-0.5660,0.0713,0.7628,0.953
1.754000,-0.5699,0.0771,0.7746,0.965
1.757000,-0.5708,0.0771,0.7814,0.971
1.759000,-0.5718,0.0752,0.7853,0.974
1.763000,-0.5757,0.0801,0.7941,0.984
1.764000,-0.5748,0.0830,0.8029,0.991
1.767000,-0.5718,0.0801,0.8078,0.993
1.769000,-0.5699,0.0810,0.8175,1.000
1.772000,-0.5708,0.0771,0.8214,1.003
1.774000,-0.5660,0.0732,0.8283,1.006
1.777000,-0.5621,0.0732,0.8371,1.011
1.779000,-0.5621,0.0713,0.8410,1.014
1.784000,-0.5611,0.0674,0.8459,1.017
1.785000,-0.5640,0.0566,0.8390,1.013
1.787000,-0.5699,0.0527,0.8293,1.008
1.790000,-0.5738,0.0439,0.8322,1.012
1.791000,-0.5787,0.0429,0.8214,1.006
1.795000,-0.5816,0.0439,0.8263,1.011
1.797000,-0.5855,0.0420,0.8322,1.018
1.799000,-0.5914,0.0439,0.8371,1.026
1.802000,-0.5943,0.0478,0.8380,1.028
1.804000,-0.5943,0.0449,0.8410,1.031
1.807000,-0.5933,0.0371,0.8371,1.027
1.809000,-0.5962,0.0332,0.8234,1.017
1.813000,-0.5933,0.0293,0.8224,1.015
1.814000,-0.5914,0.0302,0.8263,1.017
1.817000,-0.5923,0.0273,0.8351,1.024
1.819000,-0.5904,0.0322,0.8527,1.038
1.822000,-0.5855,0.0390,0.8586,1.040
1.824000,-0.5865,0.0420,0.8732,1.053
1.827000,-0.5884,0.0449,0.8810,1.060
1.830000,-0.5972,0.0517,0.8830,1.067
1.831000,-0.5992,0.0537,0.8898,1.074
1.834000,-0.5992,0.0537,0.8859,1.071
1.837000,-0.6011,0.0556,0.8830,1.070
1.839000,-0.6060,0.0625,0.8849,1.074
1.842000,-0.6021,0.0605,0.8800,1.068
1.844000,-0.6050,0.0615,0.8771,1.067
1.851000,-0.6041,0.0595,0.8791,1.068
1.852000,-0.6031,0.0586,0.8713,1.061
1.853000,-0.6080,0.0537,0.8595,1.054
1.859000,-0.6119,0.0488,0.8566,1.054
1.859000,-0.6099,0.0478,0.8459,1.044
1.860000,-0.6099,0.0439,0.8390,1.038
1.861000,-0.6099,0.0429,0.8351,1.035
1.867000,-0.6099,0.0400,0.8302,1.031
1.868000,-0.6128,0.0293,0.8293,1.032
1.868000,-0.6187,0.0254,0.8302,1.036
1.871000,-0.6197,0.0215,0.8332,1.039
1.874000,-0.6246,0.0205,0.8341,1.042
1.877000,-0.6226,0.0205,0.8361,1.043
1.880000,-0.6197,0.0166,0.8371,1.042
1.881000,-0.6216,0.0175,0.8371,1.043
1.884000,-0.6207,0.0205,0.8420,1.046
1.887000,-0.6177,0.0234,0.8400,1.043
1.889000,-0.6226,0.0273,0.8400,1.046
1.892000,-0.6207,0.0361,0.8341,1.040
1.896000,-0.6197,0.0371,0.8293,1.036
1.897000,-0.6187,0.0400,0.8293,1.035
1.899000,-0.6226,0.0429,0.8244,1.034
1.902000,-0.6255,0.0429,0.8166,1.030
1.904000,-0.6265,0.0429,0.8185,1.032
1.906000,-0.6294,0.0449,0.8117,1.028
1.909000,-0.6382,0.0449,0.8107,1.033
1.913000,-0.6392,0.0478,0.8097,1.033
1.914000,-0.6421,0.0527,0.8097,1.035
1.916000,-0.6451,0.0478,0.8068,1.034
1.919000,-0.6480,0.0488,0.7951,1.027
1.921000,-0.6480,0.0498,0.7961,1.028
1.925000,-0.6490,0.0527,0.7951,1.028
1.927000,-0.6509,0.0586,0.7921,1.027
1.930000,-0.6480,0.0595,0.7931,1.026
1.931000,-0.6480,0.0625,0.7961,1.028
1.934000,-0.6480,0.0625,0.7931,1.026
1.936000,-0.6529,0.0615,0.7873,1.025
1.939000,-0.6539,0.0576,0.7921,1.029
1.941000,-0.6539,0.0586,0.7921,1.029
1.944000,-0.6617,0.0566,0.7970,1.037
1.948000,-0.6558,0.0586,0.8039,1.039
1.949000,-0.6568,0.0635,0.8097,1.045
1.951000,-0.6539,0.0625,0.8136,1.046
1.957000,-0.6529,0.0625,0.8224,1.052
1.958000,-0.6509,0.0654,0.8205,1.049
1.959000,-0.6480,0.0644,0.8224,1.049
1.962000,-0.6441,0.0683,0.8273,1.051
1.964000,-0.6382,0.0654,0.8244,1.045
1.966000,-0.6343,0.0625,0.8273,1.044
1.969000,-0.6334,0.0635,0.8185,1.037
1.971000,-0.6334,0.0595,0.8127,1.032
1.974000,-0.6334,0.0605,0.8087,1.029
1.984000,-0.6353,0.0547,0.7951,1.019
1.986000,-0.6412,0.0556,0.7912,1.020
1.986000,-0.6402,0.0517,0.7824,1.012
1.987000,-0.6461,0.0478,0.7716,1.008
1.987000,-0.6441,0.0468,0.7707,1.005
1.991000,-0.6500,0.0478,0.7648,1.005
1.991000,-0.6470,0.0498,0.7619,1.001
1.994000,-0.6480,0.0488,0.7638,1.003
1.997000,-0.6412,0.0556,0.7628,0.998
1.998000,-0.6363,0.0547,0.7638,0.996
2.001000,-0.6363,0.0576,0.7628,0.995
2.004000,-0.6353,0.0576,0.7619,0.994
2.006000,-0.6343,0.0576,0.7599,0.992
2.009000,-0.6363,0.0566,0.7648,0.996
2.013000,-0.6382,0.0547,0.7570,0.992
2.014000,-0.6382,0.0517,0.7531,0.989
2.016000,-0.6431,0.0498,0.7531,0.992
2.019000,-0.6470,0.0459,0.7570,0.997
2.021000,-0.6470,0.0400,0.7619,1.000
2.024000,-0.6509,0.0371,0.7658,1.006
2.027000,-0.6490,0.0351,0.7687,1.007
2.030000,-0.6519,0.0351,0.7843,1.020
2.031000,-0.6441,0.0351,0.7941,1.023
2.034000,-0.6421,0.0351,0.8039,1.029
2.036000,-0.6392,0.0351,0.8136,1.035
2.039000,-0.6363,0.0342,0.8273,1.044
2.042000,-0.6334,0.0322,0.8371,1.050
2.044000,-0.6373,0.0302,0.8478,1.061
2.047000,-0.6373,0.0273,0.8586,1.070
2.048000,-0.6324,0.0254,0.8693,1.075
2.052000,-0.6304,0.0185,0.8761,1.080
2.054000,-0.6265,0.0205,0.8849,1.084
2.057000,-0.6246,0.0205,0.8869,1.085
2.059000,-0.6197,0.0205,0.8898,1.085
2.063000,-0.6187,0.0234,0.8937,1.087
2.064000,-0.6119,0.0224,0.8927,1.083
2.066000,-0.6109,0.0215,0.8869,1.077
2.069000,-0.6109,0.0215,0.8879,1.078
2.071000,-0.6119,0.0195,0.8849,1.076
2.074000,-0.6158,0.0146,0.8830,1.077
2.076000,-0.6168,0.0166,0.8927,1.085
2.082000,-0.6177,0.0185,0.8947,1.087
2.083000,-0.6158,0.0195,0.8957,1.087
2.084000,-0.6168,0.0254,0.8966,1.089
2.085000,-0.6158,0.0293,0.8947,1.087
2.090000,-0.6109,0.0351,0.8986,1.087
2.091000,-0.6138,0.0390,0.8966,1.087
2.094000,-0.6207,0.0420,0.8918,1.087
2.096000,-0.6255,0.0439,0.8800,1.081
2.098000,-0.6324,0.0429,0.8693,1.076
2.103000,-0.6382,0.0410,0.8605,1.072
2.104000,-0.6421,0.0390,0.8507,1.067
2.106000,-0.6412,0.0410,0.8400,1.058
2.108000,-0.6421,0.0420,0.8351,1.054
2.110000,-0.6392,0.0439,0.8283,1.047
2.114000,-0.6402,0.0478,0.8166,1.039
2.115000,-0.6382,0.0478,0.8068,1.030
2.118000,-0.6373,0.0459,0.8048,1.028
2.121000,-0.6373,0.0498,0.8019,1.025
2.123000,-0.6363,0.0488,0.7970,1.021
2.126000,-0.6343,0.0537,0.7931,1.017
2.132000,-0.6382,0.0547,0.7912,1.018
2.134000,-0.6373,0.0517,0.7902,1.016
2.135000,-0.6373,0.0478,0.7843,1.012
2.135000,-0.6324,0.0468,0.7843,1.009
2.140000,-0.6343,0.0420,0.7765,1.004
2.141000,-0.6334,0.0410,0.7765,1.003
2.144000,-0.6294,0.0429,0.7736,0.998
2.146000,-0.6275,0.0459,0.7716,0.996
2.149000,-0.6265,0.0478,0.7707,0.994
2.151000,-0.6265,0.0517,0.7648,0.990
2.153000,-0.6255,0.0537,0.7609,0.986
2.156000,-0.6294,0.0537,0.7628,0.990
2.158000,-0.6304,0.0586,0.7560,0.986
2.161000,-0.6353,0.0605,0.7560,0.989
2.163000,-0.6363,0.0635,0.7560,0.990
2.166000,-0.6402,0.0664,0.7599,0.996
2.168000,-0.6431,0.0654,0.7580,0.996
2.171000,-0.6431,0.0654,0.7638,1.001
2.173000,-0.6470,0.0615,0.7628,1.002
2.176000,-0.6461,0.0635,0.7638,1.002
2.179000,-0.6480,0.0644,0.7599,1.001
2.181000,-0.6470,0.0595,0.7609,1.001
2.183000,-0.6470,0.0605,0.7599,1.000
2.185000,-0.6451,0.0635,0.7580,0.997
2.188000,-0.6500,0.0595,0.7599,1.002
2.191000,-0.6480,0.0615,0.7599,1.001
2.193000,-0.6500,0.0556,0.7589,1.001
2.197000,-0.6519,0.0566,0.7668,1.008
2.198000,-0.6490,0.0595,0.7726,1.011
2.201000,-0.6578,0.0615,0.7824,1.024
2.204000,-0.6529,0.0586,0.7824,1.021
2.206000,-0.6539,0.0537,0.7834,1.022
2.209000,-0.6597,0.0527,0.7873,1.028
2.211000,-0.6607,0.0517,0.7990,1.038
2.219000,-0.6627,0.0527,0.8068,1.045
2.220000,-0.6597,0.0508,0.8185,1.053
2.220000,-0.6597,0.0488,0.8254,1.058
2.226000,-0.6587,0.0498,0.8332,1.063
2.227000,-0.6587,0.0468,0.8361,1.065
2.236000,-0.6529,0.0459,0.8400,1.065
2.238000,-0.6500,0.0478,0.8410,1.064
2.239000,-0.6470,0.0498,0.8361,1.058
2.240000,-0.6412,0.0449,0.8332,1.052
2.241000,-0.6324,0.0459,0.8293,1.044
2.242000,-0.6246,0.0420,0.8224,1.034
2.242000,-0.6109,0.0371,0.8087,1.014
2.244000,-0.6070,0.0371,0.7961,1.002
2.247000,-0.6041,0.0312,0.7834,0.990
2.249000,-0.6050,0.0254,0.7697,0.979
2.251000,-0.6138,0.0273,0.7580,0.976
2.253000,-0.6265,0.0205,0.7511,0.978
2.256000,-0.6412,0.0088,0.7375,0.977
2.258000,-0.6529,0.0088,0.7326,0.981
2.263000,-0.6646,0.0039,0.7257,0.984
2.264000,-0.6675,0.0049,0.7218,0.983
2.265000,-0.6783,0.0117,0.7179,0.988
2.268000,-0.6832,0.0097,0.7238,0.995
2.271000,-0.6871,0.0175,0.7248,0.999
2.274000,-0.6959,0.0215,0.7345,1.012
2.276000,-0.6939,0.0332,0.7414,1.016
2.279000,-0.6968,0.0410,0.7472,1.023
2.282000,-0.6949,0.0478,0.7521,1.025
2.284000,-0.6920,0.0527,0.7589,1.028
2.285000,-0.6910,0.0605,0.7628,1.031
2.288000,-0.6920,0.0586,0.7619,1.031
2.291000,-0.6920,0.0586,0.7677,1.035
2.294000,-0.6929,0.0576,0.7707,1.038
2.296000,-0.6978,0.0527,0.7687,1.040
2.298000,-0.6949,0.0508,0.7707,1.039
2.301000,-0.6929,0.0478,0.7697,1.037
2.304000,-0.6920,0.0429,0.7677,1.034
2.306000,-0.6890,0.0390,0.7628,1.029
2.308000,-0.6861,0.0410,0.7580,1.023
2.311000,-0.6802,0.0410,0.7521,1.015
2.313000,-0.6802,0.0420,0.7433,1.008
2.318000,-0.6802,0.0400,0.7375,1.004
2.318000,-0.6773,0.0390,0.7287,0.996
2.321000,-0.6754,0.0410,0.7238,0.991
2.322000,-0.6744,0.0361,0.7209,0.988
2.325000,-0.6754,0.0390,0.7179,0.986
2.330000,-0.6773,0.0400,0.7121,0.984
2.331000,-0.6763,0.0400,0.7111,0.982
2.333000,-0.6763,0.0381,0.7072,0.979
2.335000,-0.6773,0.0410,0.7042,0.978
2.338000,-0.6802,0.0361,0.7091,0.983
2.341000,-0.6832,0.0332,0.7072,0.984
2.343000,-0.6841,0.0322,0.7023,0.981
2.349000,-0.6832,0.0312,0.7052,0.982
2.350000,-0.6890,0.0293,0.7082,0.988
2.352000,-0.6861,0.0283,0.7130,0.990
2.355000,-0.6890,0.0273,0.7199,0.997
2.356000,-0.6890,0.0263,0.7228,0.999
2.358000,-0.6890,0.0224,0.7277,1.002
2.362000,-0.6861,0.0215,0.7394,1.009
2.363000,-0.6841,0.0263,0.7472,1.013
2.366000,-0.6812,0.0273,0.7580,1.019
2.367000,-0.6832,0.0312,0.7609,1.023
2.370000,-0.6832,0.0312,0.7726,1.032
2.373000,-0.6861,0.0312,0.7765,1.037
2.376000,-0.6822,0.0322,0.7843,1.040
2.379000,-0.6871,0.0302,0.7882,1.046
2.380000,-0.6851,0.0312,0.7921,1.048
2.382000,-0.6812,0.0273,0.7941,1.047
2.392000,-0.6812,0.0283,0.7892,1.043
2.394000,-0.6793,0.0283,0.7961,1.047
2.395000,-0.6802,0.0254,0.7912,1.044
2.396000,-0.6793,0.0254,0.7882,1.041
2.397000,-0.6763,0.0293,0.7912,1.041
2.400000,-0.6754,0.0273,0.7863,1.037
2.401000,-0.6744,0.0293,0.7814,1.033
2.404000,-0.6744,0.0312,0.7775,1.030
2.407000,-0.6724,0.0322,0.7677,1.021
2.408000,-0.6705,0.0361,0.7677,1.020
2.411000,-0.6714,0.0361,0.7638,1.018
2.413000,-0.6763,0.0390,0.7580,1.017
2.415000,-0.6754,0.0381,0.7541,1.013
2.418000,-0.6802,0.0390,0.7502,1.013
2.421000,-0.6812,0.0400,0.7541,1.017
2.423000,-0.6832,0.0371,0.7570,1.020
2.425000,-0.6851,0.0400,0.7550,1.020
2.429000,-0.6861,0.0429,0.7580,1.023
2.431000,-0.6910,0.0439,0.7619,1.029
2.433000,-0.6920,0.0459,0.7628,1.031
2.437000,-0.6900,0.0478,0.7687,1.034
2.438000,-0.6890,0.0537,0.7746,1.038
2.441000,-0.6871,0.0537,0.7746,1.037
2.443000,-0.6822,0.0537,0.7795,1.037
2.445000,-0.6783,0.0556,0.7834,1.038
2.448000,-0.6802,0.0556,0.7863,1.041
2.451000,-0.6783,0.0517,0.7873,1.040
2.453000,-0.6773,0.0508,0.7921,1.043
2.455000,-0.6744,0.0459,0.7912,1.041
2.458000,-0.6714,0.0439,0.7902,1.038
2.461000,-0.6656,0.0410,0.7824,1.028
2.463000,-0.6636,0.0390,0.7814,1.026
2.465000,-0.6617,0.0400,0.7843,1.027
2.467000,-0.6597,0.0390,0.7824,1.024
2.470000,-0.6627,0.0351,0.7795,1.024
2.473000,-0.6617,0.0400,0.7804,1.024
2.475000,-0.6646,0.0439,0.7785,1.025
2.479000,-0.6607,0.0439,0.7824,1.025
2.480000,-0.6646,0.0420,0.7834,1.028
2.482000,-0.6646,0.0400,0.7814,1.027
2.485000,-0.6666,0.0478,0.7804,1.027
2.488000,-0.6666,0.0488,0.7834,1.030
2.490000,-0.6685,0.0488,0.7863,1.033
2.493000,-0.6685,0.0556,0.7824,1.031
2.500000,-0.6685,0.0508,0.7892,1.036
2.501000,-0.6685,0.0605,0.7873,1.035
2.501000,-0.6627,0.0595,0.7863,1.030
2.506000,-0.6627,0.0635,0.7882,1.032
2.507000,-0.6568,0.0644,0.7882,1.028
2.507000,-0.6519,0.0664,0.7824,1.021
2.510000,-0.6500,0.0654,0.7843,1.021
2.514000,-0.6490,0.0674,0.7765,1.014
2.515000,-0.6490,0.0644,0.7755,1.013
2.518000,-0.6470,0.0635,0.7707,1.008
2.520000,-0.6490,0.0635,0.7648,1.005
2.523000,-0.6558,0.0605,0.7580,1.004
2.525000,-0.6548,0.0576,0.7570,1.003
2.528000,-0.6529,0.0556,0.7550,1.000
2.531000,-0.6500,0.0556,0.7541,0.997
2.533000,-0.6500,0.0537,0.7541,0.997
2.535000,-0.6490,0.0547,0.7550,0.997
2.537000,-0.6480,0.0537,0.7492,0.992
2.540000,-0.6382,0.0537,0.7550,0.990
2.543000,-0.6402,0.0566,0.7560,0.992
2.546000,-0.6392,0.0537,0.7628,0.997
2.547000,-0.6373,0.0537,0.7580,0.992
2.550000,-0.6353,0.0556,0.7599,0.992
2.553000,-0.6265,0.0605,0.7599,0.987
2.555000,-0.6255,0.0595,0.7658,0.991
2.558000,-0.6177,0.0654,0.7658,0.986
2.561000,-0.6128,0.0654,0.7707,0.987
2.563000,-0.6070,0.0654,0.7726,0.985
2.566000,-0.6060,0.0635,0.7736,0.985
2.568000,-0.6021,0.0635,0.7775,0.985
2.570000,-0.6041,0.0615,0.7834,0.991
2.573000,-0.6001,0.0566,0.7882,0.992
2.575000,-0.6031,0.0566,0.7941,0.999
2.578000,-0.6050,0.0566,0.7902,0.997
2.580000,-0.6001,0.0478,0.7990,1.000
2.583000,-0.6050,0.0488,0.7951,1.000
2.585000,-0.6080,0.0537,0.8048,1.010
2.588000,-0.6060,0.0547,0.8039,1.008
2.590000,-0.6041,0.0508,0.8146,1.015
2.593000,-0.5992,0.0547,0.8185,1.016
2.596000,-0.5982,0.0527,0.8214,1.018
2.597000,-0.5962,0.0517,0.8293,1.023
2.600000,-0.5904,0.0527,0.8341,1.023
2.603000,-0.5875,0.0498,0.8332,1.021
2.606000,-0.5816,0.0488,0.8371,1.020
2.608000,-0.5845,0.0449,0.8420,1.026
2.610000,-0.5865,0.0361,0.8468,1.031
2.613000,-0.5835,0.0263,0.8488,1.030
2.615000,-0.5728,0.0234,0.8537,1.028
2.618000,-0.5660,0.0244,0.8556,1.026
2.620000,-0.5582,0.0244,0.8615,1.027
2.622000,-0.5542,0.0185,0.8634,1.026
2.626000,-0.5523,0.0136,0.8664,1.028
2.628000,-0.5494,0.0166,0.8713,1.030
2.630000,-0.5474,0.0156,0.8791,1.036
2.632000,-0.5455,0.0156,0.8810,1.036
2.635000,-0.5455,0.0166,0.8820,1.037
2.637000,-0.5425,0.0175,0.8849,1.038
2.640000,-0.5406,0.0215,0.8898,1.041
2.643000,-0.5376,0.0254,0.8918,1.042
2.650000,-0.5347,0.0234,0.8996,1.047
2.651000,-0.5367,0.0254,0.9015,1.049
2.652000,-0.5347,0.0283,0.9015,1.049
2.652000,-0.5318,0.0312,0.9025,1.048
2.657000,-0.5279,0.0371,0.9045,1.048
2.657000,-0.5240,0.0381,0.9035,1.045
2.660000,-0.5279,0.0449,0.8996,1.044
2.663000,-0.5210,0.0400,0.8996,1.040
2.665000,-0.5162,0.0420,0.8976,1.036
2.667000,-0.5171,0.0410,0.8986,1.038
2.670000,-0.5210,0.0371,0.8957,1.037
2.672000,-0.5191,0.0342,0.8957,1.036
2.675000,-0.5162,0.0322,0.8947,1.033
2.677000,-0.5162,0.0351,0.8908,1.030
2.681000,-0.5162,0.0302,0.8898,1.029
2.683000,-0.5162,0.0302,0.8781,1.019
2.685000,-0.5103,0.0283,0.8732,1.012
2.687000,-0.5113,0.0234,0.8771,1.016
2.691000,-0.5113,0.0283,0.8761,1.015
2.692000,-0.5074,0.0234,0.8732,1.010
2.694000,-0.5044,0.0254,0.8742,1.010
2.697000,-0.4996,0.0302,0.8713,1.005
2.700000,-0.4986,0.0322,0.8644,0.998
2.703000,-0.4898,0.0361,0.8664,0.996
2.705000,-0.4820,0.0351,0.8595,0.986
2.708000,-0.4790,0.0390,0.8625,0.987
2.710000,-0.4761,0.0400,0.8644,0.988
2.712000,-0.4703,0.0400,0.8673,0.987
2.714000,-0.4634,0.0420,0.8713,0.988
2.717000,-0.4546,0.0420,0.8820,0.993
2.720000,-0.4507,0.0420,0.8898,0.998
2.722000,-0.4478,0.0400,0.8996,1.006
2.725000,-0.4458,0.0410,0.9123,1.016
2.728000,-0.4400,0.0371,0.9201,1.021
2.731000,-0.4351,0.0371,0.9279,1.026
2.732000,-0.4331,0.0381,0.9377,1.034
2.735000,-0.4244,0.0351,0.9426,1.034
2.738000,-0.4224,0.0351,0.9426,1.033
2.740000,-0.4185,0.0371,0.9455,1.035
2.743000,-0.4156,0.0351,0.9465,1.034
2.746000,-0.4117,0.0420,0.9465,1.033
2.747000,-0.4107,0.0371,0.9426,1.029
2.749000,-0.4077,0.0420,0.9396,1.025
2.752000,-0.4077,0.0420,0.9426,1.028
2.756000,-0.4097,0.0400,0.9386,1.025
2.757000,-0.4077,0.0381,0.9416,1.027
2.759000,-0.4077,0.0371,0.9426,1.028
2.762000,-0.4058,0.0361,0.9406,1.025
2.765000,-0.4068,0.0342,0.9386,1.024
2.767000,-0.4058,0.0322,0.9377,1.022
